id,cltv
94574,133601.08823272854
94575,112265.95972270866
94576,122489.12838165689
94577,49033.86985736421
94578,126522.42132439092
94579,164968.96834849112
94580,149476.09707969637
94581,48578.32608422212
94582,105593.05489490007
94583,104825.91980529456
94584,149811.8886823468
94585,58847.59808700789
94586,122464.06850870508
94587,94691.5041870813
94588,113302.48670513438
94589,126160.6327003905
94590,119592.81254472543
94591,131013.5876758348
94592,129935.19704341587
94593,141019.22854702792
94594,138379.98571326988
94595,47390.01902386269
94596,112328.84424715908
94597,51751.553452423446
94598,99595.05717579638
94599,114626.01395398521
94600,139016.03196805602
94601,49647.46540301546
94602,51178.25859845126
94603,132045.493486893
94604,132060.07281832735
94605,51946.92355452746
94606,52740.83625537747
94607,112414.96723947949
94608,94185.5542798622
94609,98197.51949473773
94610,138181.62299156247
94611,130076.75953999505
94612,43858.89385014186
94613,133745.308162669
94614,162182.89706904188
94615,46944.41457269006
94616,110032.75527865312
94617,97035.54747101352
94618,103502.85188679685
94619,96080.490641834
94620,52442.99828686429
94621,41573.1469005008
94622,107848.78050360412
94623,108425.6378321889
94624,126282.47466319324
94625,155418.35910117347
94626,93316.00458584979
94627,45079.14312636312
94628,99212.06442580544
94629,53131.17892816529
94630,49545.063618619286
94631,113700.98199157069
94632,92828.8613500648
94633,125435.06727083647
94634,115129.50533736405
94635,172498.96187456686
94636,107934.22307717074
94637,140359.0405932593
94638,149745.7428071225
94639,48536.155979877774
94640,110467.23414931448
94641,89774.87591615565
94642,99562.67231278711
94643,88507.19355049753
94644,115214.12013454652
94645,48295.10050143989
94646,151924.59420775235
94647,105781.1370718496
94648,59956.0642677559
94649,115207.7038900432
94650,47288.67859979639
94651,46445.88111289222
94652,129752.65066076361
94653,149303.2476037866
94654,121913.18868157841
94655,117418.85876149306
94656,49191.631693378535
94657,108560.36773050524
94658,121369.34294212681
94659,145509.50528373994
94660,130577.27420225895
94661,53642.47133442869
94662,44861.55729070439
94663,110317.92218443028
94664,107767.76119890324
94665,111237.21236743421
94666,121537.73482558416
94667,146507.20680965393
94668,49619.660475230135
94669,112952.41595078152
94670,116574.8498661803
94671,50331.57418123103
94672,121327.13470424744
94673,100839.93128975015
94674,129784.70935661475
94675,115064.79670213713
94676,74458.73141839221
94677,132390.14611122725
94678,136387.21583563538
94679,120410.95166487189
94680,119782.85522529301
94681,56310.00462350637
94682,47961.59661824728
94683,119506.31725621254
94684,98521.02794412448
94685,111589.02738184226
94686,95306.81120200672
94687,48395.46057242976
94688,107451.93718484412
94689,139370.38704823714
94690,91436.37696528797
94691,156990.74380667967
94692,122778.74428558402
94693,47425.15414910142
94694,111008.51076653397
94695,122351.47033209921
94696,113588.73284856594
94697,48814.31465049025
94698,101752.34458235357
94699,49687.26293627678
94700,54481.90789057683
94701,51324.073923421885
94702,162770.81802883308
94703,165650.9040709834
94704,66081.9454588069
94705,101107.80032462873
94706,54401.32981866169
94707,129296.06285619078
94708,114442.97990769874
94709,108489.29025364699
94710,124201.29235783801
94711,149965.41136104526
94712,120758.08912108328
94713,51763.070514041734
94714,109069.44649139068
94715,149152.6640428336
94716,122521.00573491066
94717,94826.3689903292
94718,139870.12924474367
94719,119644.08123242122
94720,119494.94986906936
94721,67264.24363290289
94722,113113.80576609858
94723,49338.98623384835
94724,51962.687444854295
94725,50093.25982296103
94726,52234.82242820193
94727,49102.14226285002
94728,89067.47899796045
94729,114357.2338660668
94730,98565.54249783378
94731,132309.56589054948
94732,131820.60162247915
94733,51749.85096790974
94734,114935.6676238671
94735,110544.95045976744
94736,96942.55765968759
94737,52550.23717804776
94738,113085.65242521488
94739,120444.08511312043
94740,106502.87131192554
94741,112480.23170362257
94742,124753.39590425722
94743,132165.23206231772
94744,112651.16500621694
94745,141507.7778621117
94746,106684.7814766585
94747,52448.36505877982
94748,126590.37378034022
94749,120122.67761546634
94750,48912.28354866053
94751,148951.20234646092
94752,64699.92743903288
94753,48880.43660219816
94754,132748.87279389935
94755,48126.33183061
94756,61041.277610668396
94757,114296.75344479183
94758,103906.33609605665
94759,122297.31473534391
94760,115700.48996307247
94761,45871.941772568396
94762,111294.65218600459
94763,53594.49678728246
94764,128497.99603127655
94765,118281.6013885443
94766,48955.94952173437
94767,48744.984595301736
94768,146742.3354112763
94769,127627.73159656073
94770,146321.45249089604
94771,154432.93388670444
94772,48260.04202469261
94773,125746.77001691231
94774,128595.31126656938
94775,95881.90257111372
94776,130271.76252772455
94777,90855.66502511258
94778,47009.20178060903
94779,109487.93048281423
94780,49797.87042504422
94781,45214.65105185398
94782,117007.16067602164
94783,162947.75565845988
94784,123598.31339380814
94785,108677.78999611847
94786,55983.339633732874
94787,48429.59265051473
94788,46568.20262252647
94789,48867.33567072076
94790,54768.75640021897
94791,127408.63101569333
94792,133340.59586831
94793,161980.24529650316
94794,101913.83311982772
94795,146311.08612482212
94796,124819.39454478469
94797,52828.048834425
94798,91873.27689827052
94799,125542.72262162447
94800,54862.17817587033
94801,51164.992223342175
94802,85922.0199111014
94803,157251.02275564594
94804,115858.12936265397
94805,51098.65677324653
94806,130630.88743171655
94807,103726.31091336157
94808,135511.20998661633
94809,48273.57855647829
94810,122266.74829366207
94811,161317.41553746164
94812,55847.530168437115
94813,130280.01280936986
94814,45876.738181527544
94815,130376.97779371103
94816,50350.24437498594
94817,51077.90265737911
94818,115351.65118211755
94819,54354.94847621141
94820,53004.34742716927
94821,57494.88720361247
94822,157857.08064775268
94823,154442.0962956191
94824,103826.3603361836
94825,145078.48057358968
94826,48741.95431175239
94827,105231.38615914852
94828,111048.25689727787
94829,122395.08899294994
94830,138095.1450984165
94831,125527.85997632032
94832,63043.02712179299
94833,134922.6718832438
94834,126916.84843636141
94835,130561.91452449429
94836,55968.091938756996
94837,50349.09598435818
94838,55533.64951963411
94839,110469.75604700565
94840,50515.405686097736
94841,46133.230071839345
94842,62206.095713023635
94843,48567.72468268985
94844,49860.552334786014
94845,96577.82306859305
94846,66229.5843886422
94847,141329.79414319503
94848,55087.15204560757
94849,121371.05408603093
94850,124036.0363894437
94851,147260.3355473389
94852,140165.70071079524
94853,48991.62884877274
94854,95375.407194624
94855,77331.3362685864
94856,51787.54310724257
94857,48879.13670990572
94858,110288.92160081069
94859,127909.19497306204
94860,54130.39156147268
94861,48313.94580385062
94862,45861.73675813632
94863,116720.9657248396
94864,150709.11878220853
94865,142842.50791067007
94866,106864.28736181102
94867,122127.93493564305
94868,45708.644724920116
94869,50362.75500947264
94870,48122.42000479167
94871,94934.65112512009
94872,49795.07949772604
94873,109468.41116308195
94874,122424.07523888127
94875,49783.0136543088
94876,108502.14751105651
94877,117617.2361309199
94878,131713.69022057002
94879,99151.31382632045
94880,85610.7088815343
94881,127613.23893068083
94882,93998.2320383263
94883,172042.6759498675
94884,99112.75796995447
94885,94666.58810306207
94886,146206.07619019493
94887,160836.1605142563
94888,129402.82241560084
94889,91937.94295378536
94890,156779.6058282463
94891,147514.592179613
94892,103936.23300504235
94893,103364.28619619273
94894,56678.89249832914
94895,50859.54975696927
94896,138204.5442044738
94897,53590.281597792855
94898,115433.71655502042
94899,88033.30558478425
94900,115704.34653044707
94901,51710.80283845145
94902,118141.2923899712
94903,47390.01902386269
94904,109654.06109876574
94905,112826.48186269446
94906,47506.915829589794
94907,108203.00175153729
94908,92439.53831003679
94909,52810.997553284855
94910,56654.054752189855
94911,158698.89940714012
94912,103166.74780086365
94913,56547.412102026516
94914,85922.0199111014
94915,108749.43809437426
94916,51641.72980234887
94917,52091.749395537234
94918,152371.65052360992
94919,100227.01082316307
94920,127677.00202985632
94921,113502.06865013229
94922,138786.87646945607
94923,49955.33615805136
94924,110804.75771441092
94925,45163.73302567956
94926,121542.76493352315
94927,53610.007590015986
94928,146002.19530860818
94929,111213.24206958892
94930,109691.96866762535
94931,98725.99484482552
94932,45797.44127489942
94933,50177.31506796452
94934,51235.012151916024
94935,121658.91124587394
94936,124448.17762407345
94937,51363.0368888508
94938,144077.1322341987
94939,99670.16051369204
94940,100544.02817237012
94941,48858.2792643699
94942,53208.02124975495
94943,48004.34350670455
94944,48334.38851229398
94945,55433.65142435909
94946,54924.66181941141
94947,47413.246778377856
94948,96180.95275797133
94949,153689.55940200866
94950,47545.43441885606
94951,45032.27373928716
94952,132140.15514674186
94953,116753.3090939753
94954,54287.63993778186
94955,57530.522014306414
94956,55783.7409850668
94957,119196.53286216946
94958,48555.84474690286
94959,130518.86144148973
94960,105721.26378721587
94961,106243.39739911156
94962,47390.01902386269
94963,50950.11020921884
94964,48727.84295643597
94965,103282.46423427785
94966,111995.08334703471
94967,103121.87335639876
94968,115034.5466808983
94969,85571.44116978563
94970,120206.49266675752
94971,131687.61772078433
94972,52887.55307949003
94973,109064.72572713066
94974,44483.376602472636
94975,101876.66885892543
94976,118035.6604298512
94977,48912.28354866053
94978,147942.3024547099
94979,105040.05090505008
94980,55478.25267678641
94981,124025.79028719098
94982,106923.69487493116
94983,56468.07542874982
94984,58558.222589989855
94985,52465.36192248089
94986,105793.67136066692
94987,51476.939974455636
94988,109190.44009044264
94989,107496.25826761652
94990,124149.03510526536
94991,66038.10505665447
94992,123824.20056257927
94993,49993.36342667973
94994,45198.37465418772
94995,122980.74174617165
94996,60326.05831062252
94997,119246.75881653924
94998,49377.98653259944
94999,49730.64106461933
95000,165577.00578527077
95001,159222.77912004432
95002,129861.61458033751
95003,105916.56334428683
95004,101481.86026744371
95005,120841.9551531047
95006,100345.68076303245
95007,89754.90984531959
95008,49763.147879376105
95009,133199.65215010347
95010,144442.27657551796
95011,48757.39260920537
95012,113055.44023945213
95013,50733.85429573366
95014,48396.719621486794
95015,101444.61597755387
95016,132167.23695031577
95017,148063.98052361
95018,54938.3789102132
95019,112419.14941274254
95020,48363.892412069414
95021,47442.74576135442
95022,49017.506048563
95023,134535.36749437
95024,115295.83161659184
95025,117329.19018290448
95026,153036.2034348679
95027,67616.48155139436
95028,91150.750768136
95029,54792.83329695197
95030,52604.99222358812
95031,139839.952043953
95032,157424.6822227706
95033,96208.02304990034
95034,49097.99944732926
95035,46243.64321586953
95036,49715.93357193267
95037,148739.56433223136
95038,51844.576592345
95039,114578.98766260222
95040,144442.27657551796
95041,115130.94636457981
95042,156314.70259028205
95043,123369.36166145313
95044,83886.83864554894
95045,46720.9262674028
95046,134034.78626266474
95047,108403.54535612074
95048,144298.10015589127
95049,137910.387874508
95050,108024.3888551549
95051,121296.35589139748
95052,115232.76130310807
95053,108972.19863892181
95054,136164.95058475214
95055,115018.68678114643
95056,128862.73565600738
95057,47778.52133960636
95058,141336.92038159593
95059,49347.35813367955
95060,111826.61330522905
95061,51877.17669947136
95062,144220.29415539553
95063,152463.82853118732
95064,158638.94268181658
95065,116462.41401576475
95066,120504.03611882092
95067,151519.57930878957
95068,125112.16098057153
95069,48738.68907832601
95070,50375.73056220762
95071,135069.96825863922
95072,117417.01652629882
95073,94565.99588948523
95074,90482.06757545403
95075,112320.19208967895
95076,93352.13173621848
95077,118340.89696335013
95078,159317.8274072446
95079,109305.4530832619
95080,127879.7196354631
95081,45123.04836708871
95082,50160.05027691557
95083,141778.81390969877
95084,114439.82892346621
95085,86242.95547549064
95086,91562.4709890133
95087,50141.84178155155
95088,49935.092621581774
95089,130271.76252772455
95090,124980.09818844142
95091,119178.71766072483
95092,53204.65259238702
95093,51301.26153150568
95094,110832.69963757883
95095,49053.53162896725
95096,155918.75766407486
95097,47976.11737220349
95098,118320.70493340382
95099,102777.49209620725
95100,119877.73920805455
95101,133366.93348803432
95102,111777.62407519072
95103,118949.02303318685
95104,46475.453057462124
95105,46367.78913305017
95106,92446.9981566409
95107,96534.48372455177
95108,132297.9548322169
95109,126127.85034312285
95110,129149.07845551713
95111,109330.29122812056
95112,122176.97809701381
95113,48381.759899898265
95114,110160.21289748116
95115,46871.849901464535
95116,51237.330508024395
95117,49504.78849529646
95118,109073.13034356787
95119,128371.54570498077
95120,102140.97734743501
95121,109048.52727063718
95122,57002.317314214626
95123,127152.90999049276
95124,51252.19746141483
95125,47086.94741334198
95126,60630.73319720352
95127,49196.79953195132
95128,146088.64874924344
95129,120831.80446653067
95130,126385.44084374601
95131,112114.73412745635
95132,123971.1885976676
95133,151429.09676346954
95134,121000.77717845966
95135,133776.59818723897
95136,116300.80976331915
95137,114324.83189231457
95138,104280.01776415129
95139,103874.39805428563
95140,48339.12400531822
95141,130124.01368896203
95142,48323.229797572945
95143,47375.62065904792
95144,115010.21467093239
95145,48753.101099901476
95146,120238.08613666517
95147,114792.43308835033
95148,107061.14247318551
95149,99919.85580410804
95150,97485.2783509114
95151,124810.3216406955
95152,49866.68991999942
95153,114321.30847070302
95154,60416.98366621848
95155,114209.90983363475
95156,55538.54489731181
95157,106567.94429846812
95158,88802.15604933145
95159,90105.48858663536
95160,104811.81522987249
95161,109287.94286443706
95162,51743.297923367834
95163,95687.89293418803
95164,117024.83485742938
95165,129823.01290232889
95166,155636.54836754175
95167,50290.201962893836
95168,101440.65596432636
95169,51207.614127138266
95170,63485.76275190597
95171,102668.12643838183
95172,104330.70072561716
95173,172560.47770453917
95174,135385.5721445778
95175,47390.01902386269
95176,96394.51788186323
95177,126831.86203552093
95178,111751.26988439639
95179,120463.49837467326
95180,46095.87583546603
95181,50892.45125784455
95182,127630.58409718197
95183,45871.941772568396
95184,100774.6395049233
95185,134305.71605385505
95186,107626.72862017954
95187,90925.50348126955
95188,123975.67640386034
95189,121960.05234827148
95190,46318.126405467294
95191,124124.74761025456
95192,49363.39068726982
95193,120448.99905589572
95194,118901.89541145173
95195,150846.14106815416
95196,55018.859839528755
95197,53781.24172562428
95198,131539.3328595214
95199,142981.4487631266
95200,141337.7329772583
95201,100207.06362497639
95202,69609.84845363855
95203,52977.95929772868
95204,142428.36320420774
95205,43922.59757158076
95206,54846.19185853726
95207,135779.1493449728
95208,118717.40543444481
95209,51963.87770137391
95210,113794.65564999265
95211,47928.88637429889
95212,47181.70504350049
95213,124287.41445032072
95214,125843.1189424125
95215,128497.53023518814
95216,46240.74193443782
95217,53621.20668262106
95218,124440.50480062472
95219,128220.86778788736
95220,146927.52281882052
95221,158343.75537169533
95222,124828.72549034719
95223,112887.99667487308
95224,46144.6199610281
95225,51288.0636483785
95226,110588.6268740892
95227,117101.00150152975
95228,42202.09156621186
95229,48667.84987376136
95230,108232.9961221319
95231,53468.03744748873
95232,121881.05417744422
95233,110916.43679229259
95234,114662.5685331664
95235,115569.1261088146
95236,46588.824633809556
95237,49545.62959475493
95238,49309.54011782004
95239,133054.6285068926
95240,109621.83049351942
95241,145254.32735768866
95242,100670.12219609544
95243,49128.895414610444
95244,89781.98013724861
95245,67853.10873161763
95246,69435.64296059721
95247,150612.92031895905
95248,125514.262483834
95249,52892.28307743831
95250,42714.4764993092
95251,51229.30690613753
95252,118160.90906199865
95253,130568.96041136715
95254,92493.8956249718
95255,57358.395147324525
95256,155415.90826296405
95257,51944.49568174943
95258,89992.06102599882
95259,103963.09507456038
95260,110998.79587315339
95261,139073.27276994174
95262,48210.983246416974
95263,51128.36539593888
95264,43800.27932638489
95265,50983.458266273374
95266,95167.06946813683
95267,114112.33493775688
95268,113307.61051019766
95269,119149.36818530926
95270,50475.480171948475
95271,165577.00578527077
95272,164495.36834106874
95273,111291.31646571147
95274,115229.15778839597
95275,115941.8805972011
95276,123613.83959670948
95277,92379.03059569451
95278,100261.75790149278
95279,88407.63346293043
95280,103669.57970743356
95281,51681.77209307812
95282,47052.11220966117
95283,100236.56750880416
95284,51452.08434815087
95285,89390.9874473472
95286,134746.1249107758
95287,98765.84706154825
95288,53706.88081603213
95289,108508.99505119829
95290,52691.41487270226
95291,51399.20134807894
95292,127531.42295680189
95293,115646.19379804806
95294,128928.62032181787
95295,120019.15680410454
95296,169680.88050890583
95297,103991.65883755269
95298,97745.30499222578
95299,46943.74507153304
95300,143011.27849720404
95301,126043.12528663196
95302,45688.739659189865
95303,52745.526106034966
95304,72234.53910833034
95305,113666.87782529503
95306,140475.61781492864
95307,126548.93409044576
95308,47200.271522207004
95309,108228.85948476552
95310,51537.05011558004
95311,113224.31407548508
95312,131366.6794763938
95313,109625.20861202604
95314,114205.34402599442
95315,141131.75030887942
95316,47679.63058790691
95317,55919.87631123383
95318,129734.86974284372
95319,171625.59179729252
95320,47804.03754819134
95321,119393.36730089116
95322,142585.9556407501
95323,153390.27821574663
95324,52501.63389431414
95325,111953.18315850812
95326,52121.73907312338
95327,101443.97437541092
95328,102001.30183267235
95329,114897.14188345068
95330,51048.788573640915
95331,116976.07989218892
95332,137553.9839882018
95333,58087.56914740435
95334,114357.2338660668
95335,99812.02146502743
95336,108102.33759107988
95337,129298.29500326114
95338,109982.25801313117
95339,110341.97653481465
95340,107313.08647645109
95341,113734.22028395192
95342,144190.5582318477
95343,122131.73972982814
95344,63667.01951260167
95345,123604.01929960397
95346,118064.16097145504
95347,112887.99667487308
95348,124228.37803498501
95349,141476.44496777875
95350,52911.50680495591
95351,70031.26275479578
95352,152207.4732493564
95353,125675.04356181136
95354,143351.1250049115
95355,94779.90460015085
95356,118485.12159259095
95357,152463.01990592392
95358,127979.3998078042
95359,44451.474248236605
95360,126980.77712109443
95361,107781.09872653085
95362,114664.80068023676
95363,45656.69433913952
95364,119620.37110543784
95365,60687.79849079801
95366,108783.02985808508
95367,106424.5536780875
95368,51055.14212631359
95369,138771.35450433256
95370,113203.00581695439
95371,114695.03478955915
95372,123002.47766385082
95373,116494.15490052491
95374,47930.827151078294
95375,51055.14212631359
95376,154232.63507138353
95377,96684.93725849017
95378,101511.18074560574
95379,50629.81592084226
95380,143275.32067187654
95381,116995.5278786816
95382,119313.30289695981
95383,105049.47211147698
95384,106055.88562827559
95385,161980.24529650316
95386,133489.2672192629
95387,49128.24230460265
95388,137652.23819666487
95389,90201.86402969339
95390,118378.09472293124
95391,51823.73517952747
95392,128649.64903413711
95393,116462.74646886927
95394,128312.91453976656
95395,49224.90405775713
95396,106683.2799744485
95397,48792.9021620324
95398,47870.449062782835
95399,126503.96443272049
95400,141364.48211665422
95401,46171.64906731533
95402,140429.11363580296
95403,121466.1975273848
95404,107803.0316160676
95405,139141.69311854098
95406,122848.63287532526
95407,95881.90257111372
95408,46843.95911395323
95409,94063.34967978
95410,49189.280514991144
95411,140645.7616528317
95412,115414.53632198188
95413,155183.1946782813
95414,109970.28816202837
95415,118293.63464147481
95416,168095.74574759224
95417,52823.18243438904
95418,86559.82260434321
95419,113127.93863242705
95420,141757.26894819294
95421,123443.71233398309
95422,50238.9883197032
95423,109174.41788868718
95424,46308.752483177435
95425,96208.02304990034
95426,117096.01934530534
95427,99586.18930787043
95428,49077.9348806993
95429,109030.407469281
95430,150463.80642365673
95431,52794.311293161714
95432,54107.44813285607
95433,52921.0059074166
95434,98271.79520277075
95435,99411.74608423059
95436,158790.31993401708
95437,108807.75720135737
95438,115407.5847838842
95439,53607.58884098724
95440,46888.15186607191
95441,49222.38972261408
95442,158075.6316960024
95443,141626.55286531767
95444,159068.6184206551
95445,99883.74417643937
95446,53122.355314074215
95447,132920.68376767208
95448,127049.73517760453
95449,48763.70478161313
95450,49778.844333697736
95451,127791.1813784637
95452,54261.204676224464
95453,111912.57973953927
95454,110849.72061194135
95455,57471.40115679579
95456,51026.21002140105
95457,118472.21714914811
95458,48256.8618147289
95459,138705.98909334288
95460,45022.76519799826
95461,51831.085266706425
95462,113839.29581764495
95463,124675.77134005389
95464,88246.4635100305
95465,125666.26939492475
95466,49364.91285759312
95467,107588.73050079063
95468,57164.421464208404
95469,95755.8085473884
95470,110901.35739733731
95471,56299.74335286832
95472,140336.38099609586
95473,113588.18084711223
95474,125387.46484713271
95475,143229.69328084573
95476,48135.54967472457
95477,129036.25615846526
95478,99952.74624277964
95479,123313.99375283271
95480,129046.31627650195
95481,95210.38595004242
95482,51164.50435929608
95483,96485.55927979991
95484,86319.29687641551
95485,84623.62517556548
95486,50524.028746922544
95487,46195.45022195514
95488,127232.17619151258
95489,92305.40221093215
95490,88814.0627410643
95491,53651.96443597278
95492,152007.2730202765
95493,53595.091162650875
95494,156990.74380667967
95495,47040.32568693554
95496,51675.580894454906
95497,110349.35140226386
95498,59439.35007517223
95499,118141.2923899712
95500,106933.68005154237
95501,150055.8216158353
95502,136490.90826798286
95503,51312.32544995746
95504,47845.92510329314
95505,126254.7449141464
95506,51040.60307135452
95507,124480.06643191706
95508,91259.26872168038
95509,125375.0771698365
95510,49127.23801480617
95511,58108.45887711891
95512,120950.54813879097
95513,89212.03348377427
95514,108471.96314838623
95515,46593.61875981284
95516,147028.63494923752
95517,142151.48986245124
95518,100810.9096051508
95519,155529.77997919617
95520,135250.38262524645
95521,119957.12545224956
95522,130215.8287954582
95523,109761.82774777731
95524,124034.52029499169
95525,48292.56768773519
95526,53394.775348890355
95527,54208.482292656176
95528,51237.03770717118
95529,102589.08174168841
95530,129149.41836120441
95531,113517.55803308888
95532,49132.17461892851
95533,135364.24604326312
95534,118262.96144899586
95535,107328.96253568654
95536,48296.43731758832
95537,54964.15590567771
95538,45987.67094868552
95539,109252.5177583475
95540,112872.31490906085
95541,107161.58561221676
95542,95542.09607113402
95543,139347.25097846962
95544,52823.18243438904
95545,94840.87707376323
95546,124758.60383031047
95547,110943.33810029771
95548,47307.810393415464
95549,158465.84909316537
95550,50375.73056220762
95551,113868.77715585397
95552,103838.64127918737
95553,49213.35600491783
95554,118111.12378291994
95555,140993.89001412145
95556,132110.83656970103
95557,113600.97001680636
95558,133047.07691870438
95559,47138.8671324593
95560,136935.44280560542
95561,106404.30273169762
95562,116042.68351744648
95563,51167.61309331155
95564,109763.88138810816
95565,105477.8997151142
95566,49889.62978148264
95567,117230.59733897494
95568,145813.4337418745
95569,107313.08647645109
95570,93514.4054570306
95571,90769.69929995482
95572,55791.55333037205
95573,54933.940853274784
95574,124930.94163148507
95575,67013.32804247903
95576,126406.68699089809
95577,107666.62828639252
95578,171704.8087852135
95579,61906.55078326574
95580,157250.00859333092
95581,100273.0851036114
95582,146646.8624773441
95583,160541.53243807127
95584,106557.13234275598
95585,106005.0473438275
95586,51537.05011558004
95587,53943.70401615733
95588,139958.06967240982
95589,90274.20664147999
95590,120449.4881938039
95591,98197.51949473773
95592,132870.09959490027
95593,115351.1629964825
95594,123002.47766385082
95595,161522.6161204233
95596,46642.545577379824
95597,49000.23601737256
95598,109574.34229063794
95599,49505.34356490642
95600,99197.35920302772
95601,130825.38692417568
95602,112567.51811505167
95603,126647.79313830011
95604,100173.23361023617
95605,50892.84588364561
95606,138019.65274915358
95607,50132.14982308371
95608,60841.99477366138
95609,112622.21615284213
95610,98030.2031851458
95611,98617.40338718251
95612,48745.86449234125
95613,127257.96843488299
95614,54827.13361973207
95615,46468.26797362713
95616,154198.235412116
95617,153225.5503104294
95618,106787.48358595424
95619,115577.79704147199
95620,120020.7033956567
95621,104599.12061243133
95622,117265.80693224065
95623,137661.00638798464
95624,46620.15398987601
95625,153359.35986757028
95626,157767.31517220667
95627,51164.992223342175
95628,159395.09995655227
95629,115577.99717467646
95630,115028.7350142496
95631,123419.47905360971
95632,88859.59851307908
95633,145970.02922849386
95634,52240.788780625844
95635,110699.28223565435
95636,101287.39841120547
95637,95346.29568788294
95638,49990.18932001086
95639,52084.98371165822
95640,103422.3776251551
95641,114503.33232507354
95642,138501.03745319392
95643,137571.17772862822
95644,111848.6011423975
95645,130160.41908418371
95646,113061.84271389397
95647,49094.57372529363
95648,97420.62617379703
95649,121990.76367988472
95650,128164.7633324085
95651,48386.231045372835
95652,50709.37471938011
95653,88719.94713673962
95654,97122.9545235255
95655,53209.909628381225
95656,104066.83320403499
95657,50546.12750778081
95658,132613.88525903717
95659,127811.25096116388
95660,139626.19688592316
95661,54165.07291380168
95662,119651.7507886944
95663,136050.54703689134
95664,99998.13862668084
95665,138402.6759460253
95666,99798.48350218416
95667,100545.38968755846
95668,115191.35344826357
95669,110535.14932244782
95670,51471.35423446494
95671,102299.61184302348
95672,98592.10299758629
95673,106302.41136821163
95674,121962.72213706878
95675,142943.57702381207
95676,114771.4695558188
95677,118416.81897842514
95678,132770.48499362692
95679,140270.5980018793
95680,123653.97001642827
95681,120678.94137400087
95682,148677.95262357735
95683,53176.728033550484
95684,51371.587747610436
95685,117125.8016874197
95686,94922.61513115073
95687,143444.714579324
95688,109531.5437957096
95689,45885.000130031694
95690,52811.32394621745
95691,135802.02541516282
95692,49935.092621581774
95693,123001.17617801287
95694,49199.77658278536
95695,52498.55395623527
95696,56956.38195428949
95697,50088.28949766031
95698,52117.259795056554
95699,130297.6333009054
95700,46843.95911395323
95701,91160.95853635341
95702,140061.17805666078
95703,156779.6058282463
95704,98579.99243046388
95705,85937.66196424981
95706,98756.7837705783
95707,47218.89246381901
95708,108373.19854262323
95709,45663.43949543415
95710,133828.7757908001
95711,48567.916695131185
95712,109630.45838146673
95713,60304.18682754907
95714,153633.73788725666
95715,101037.49133395495
95716,135883.65139084167
95717,130612.79748187581
95718,53664.81246397183
95719,123021.89795454565
95720,93410.69776585454
95721,96138.64310425217
95722,96550.75277666403
95723,44852.85705595039
95724,158783.5883538861
95725,43778.65305936418
95726,149152.6640428336
95727,131857.5682183078
95728,138517.81509351716
95729,51696.27603560073
95730,46824.39941652866
95731,110562.21961437684
95732,47910.7297305299
95733,107362.84866975638
95734,148394.10381091316
95735,101674.74408260998
95736,51899.617352704896
95737,47634.600794993385
95738,50513.27649416077
95739,109652.8145915245
95740,117083.76272191847
95741,111101.34478048282
95742,49444.232061393435
95743,109035.54088537786
95744,99241.09707641091
95745,98356.50536735069
95746,132232.14502607431
95747,47480.529098804596
95748,43599.08912219401
95749,105352.3545702256
95750,51138.81792325086
95751,51046.566805397284
95752,140925.69987999572
95753,47549.84075355624
95754,96040.63326847694
95755,133669.95401619468
95756,49083.89032679423
95757,49827.46070737353
95758,127898.1234851148
95759,50550.0103574308
95760,54086.71078844257
95761,109739.4269249949
95762,151519.57930878957
95763,116716.8613656858
95764,137257.61445024496
95765,131309.5066659589
95766,130278.70215982868
95767,119192.34101356825
95768,113244.48490129969
95769,113574.3709295688
95770,120347.57517487778
95771,113857.49815892379
95772,116055.8358834152
95773,150303.06227414997
95774,125966.14053690486
95775,48124.41759870764
95776,48880.08332460148
95777,148093.54399335958
95778,134329.28406634636
95779,55347.60291648094
95780,97349.41190983115
95781,52148.772088356425
95782,48201.48977147825
95783,50988.1951455694
95784,108921.23109352437
95785,134335.51594674913
95786,56560.91613630615
95787,144516.41478571115
95788,94662.37133254326
95789,133233.53542961902
95790,49034.583925014755
95791,49632.709321127266
95792,102450.93823442148
95793,47877.585261344364
95794,109582.5312928848
95795,47134.817007853984
95796,113588.73284856594
95797,51283.696261882986
95798,46936.35805608605
95799,92205.03670508422
95800,45078.606098342025
95801,50043.25954983641
95802,52699.32714052205
95803,97042.39811472395
95804,51833.574485285026
95805,48360.146495545836
95806,142629.48266471992
95807,50157.81812984521
95808,63963.93863082046
95809,47883.8174035923
95810,49155.39430788318
95811,112145.32928987908
95812,58269.84596003999
95813,120823.85134262124
95814,128566.01779522457
95815,108059.56805866165
95816,157711.19006317976
95817,127633.8287935569
95818,112525.04884198491
95819,112145.32928987908
95820,48413.12604029737
95821,100434.62541474144
95822,147805.3465999885
95823,146929.75496589087
95824,47245.549089609725
95825,139757.0096319349
95826,150304.47182027722
95827,108539.66355288375
95828,99044.84823119332
95829,106435.50485954763
95830,50147.59352941848
95831,99535.64886224287
95832,139548.9479598946
95833,162168.16273134432
95834,124517.44451116654
95835,100256.8852141554
95836,127004.60846810862
95837,137090.680029697
95838,127844.98344725542
95839,50856.414368459235
95840,50549.427881334115
95841,144724.20983968594
95842,43259.77817086026
95843,45772.91641502583
95844,158663.99462869996
95845,143586.47236836486
95846,129300.62973361067
95847,140899.07209342704
